jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
50.4320,7,7,26.7175,77.1495,completed,81388.13,49923.92,0.5796,4.31,0.0000,0.5156,0.3182,4.0714,5.3819,1.6527,0.6110,,,
58.3954,5,5,22.7432,81.1382,completed,81389.26,49924.65,0.5803,4.57,0.0000,2.3664,1.8558,4.6741,1.6738,,,,,
58.5609,5,5,32.3361,90.8961,completed,81389.26,49924.65,0.5803,4.57,0.0000,1.9551,3.0223,4.2279,1.6510,,,,,
54.7738,6,6,23.8437,78.6167,completed,81390.49,49925.45,0.5771,4.59,0.0000,1.1928,0.1450,5.0915,1.6215,1.0533,,,,
37.4383,9,9,33.6761,71.1142,completed,81390.49,49925.45,0.5771,4.59,0.0000,0.7513,1.0631,0.8543,4.1415,4.1152,1.5951,0.5024,0.2014,
22.3375,10,10,43.5029,65.8399,completed,81391.57,49926.16,0.5832,4.61,0.0000,0.6393,1.1377,0.6348,1.8113,4.1610,1.0383,0.4210,0.3547,0.3620
56.8377,6,6,24.1922,81.0292,completed,81391.57,49926.16,0.5832,4.61,0.0000,1.4767,1.7195,3.9664,1.2215,0.6781,,,,
27.9820,10,10,50.8223,78.8043,completed,81392.74,49926.93,0.5906,4.67,0.0000,0.5877,1.1606,1.0275,0.8046,2.4060,1.2255,0.5896,0.1980,0.1740
59.9817,5,5,19.1037,79.0847,completed,81392.74,49926.93,0.5906,4.67,0.0000,1.7394,0.9479,2.1731,0.7315,,,,,
31.1166,10,10,37.4061,68.5221,completed,81393.79,49927.64,0.5965,4.74,0.0000,0.4640,0.9871,0.9050,0.8856,1.8523,1.2711,0.6103,0.1689,0.1446
21.4136,10,10,39.3790,60.7920,completed,81393.79,49927.64,0.5965,4.74,0.0000,0.5844,1.0853,0.5115,2.2777,4.9246,1.9298,0.7604,0.2749,0.2628
42.2983,8,8,36.3287,78.6267,completed,81394.85,49928.37,0.6053,4.91,0.0000,0.1741,0.6922,0.7767,4.5822,1.5596,0.6558,0.4724,,
33.5023,10,10,48.0385,81.5405,completed,81394.85,49928.37,0.6053,4.91,0.0000,0.6755,1.3565,1.3080,0.6433,2.4235,1.3356,0.6945,0.1754,0.1750
59.3498,5,5,23.3592,82.7082,completed,81396.23,49929.34,0.6192,5.14,0.0000,1.1128,0.4717,2.0229,0.8961,,,,,
25.8657,10,10,45.8296,71.6946,completed,81396.23,49929.34,0.6192,5.14,0.0000,0.4396,0.8418,0.2216,4.0163,7.5181,3.0772,1.8835,0.3949,0.3264
25.6707,10,4,13.3499,39.0200,converged,81397.51,49930.27,0.6297,5.39,0.0000,0.1947,0.4721,0.0653,,,,,,
49.9667,7,7,39.7800,89.7460,completed,81397.51,49930.27,0.6297,5.39,0.0000,0.9339,1.4162,2.2361,3.1261,0.7620,0.6428,,,
22.3596,10,10,48.5235,70.8826,completed,81398.69,49931.14,0.6415,5.57,0.0000,0.1059,0.4324,0.3286,1.1174,4.7514,1.1160,0.9224,0.1192,0.2947
38.4657,9,9,39.6051,78.0701,completed,81398.69,49931.14,0.6415,5.57,0.0000,0.4532,0.9889,0.2601,4.0942,3.5368,2.2843,0.5627,0.3875,
20.1721,10,10,42.8054,62.9774,completed,81400.05,49932.18,0.6574,5.81,0.0000,0.1822,0.6135,0.6493,0.3994,3.9868,1.5811,0.5527,0.5863,0.3782
57.8694,6,6,26.9440,84.8130,completed,81400.05,49932.18,0.6574,5.81,0.0000,0.6555,0.8758,3.2023,0.8932,0.7155,,,,
36.2939,9,9,46.0219,82.3149,completed,81401.38,49933.21,0.6639,5.99,0.0000,0.1042,0.7081,1.2493,1.0586,0.9699,1.1168,0.8032,0.2990,
57.0514,6,6,34.0685,91.1195,completed,81401.38,49933.21,0.6639,5.99,0.0000,0.7477,0.6444,4.7087,1.4265,1.0488,,,,
32.5323,10,4,26.2770,58.8091,converged,81402.89,49934.40,0.6758,6.16,0.0000,0.2643,0.1499,0.0989,,,,,,
59.3808,5,5,20.0512,79.4312,completed,81402.89,49934.40,0.6758,6.16,0.0000,0.8543,2.1210,2.7592,1.9069,,,,,
27.6125,10,10,40.6479,68.2599,completed,81404.27,49935.53,0.6862,6.37,0.0000,0.3442,0.1106,0.3809,0.7763,1.8707,1.1591,0.7608,0.7849,0.5336
48.3821,7,7,26.2208,74.6028,completed,81404.27,49935.53,0.6862,6.37,0.0000,0.1565,0.4367,1.4905,0.6697,0.5284,0.5720,,,
37.4228,9,9,50.9708,88.3928,completed,81405.68,49936.69,0.6970,6.66,0.0000,0.5507,0.1322,0.4448,1.5031,2.5194,0.9677,0.4350,0.1831,
32.3295,10,10,44.8997,77.2287,completed,81405.68,49936.69,0.6970,6.66,0.0000,0.0669,0.3161,0.6550,1.6280,1.9919,2.6182,1.4097,1.0790,0.7011
43.5184,8,8,38.0619,81.5800,completed,81407.43,49938.18,0.7142,6.99,0.0000,0.6194,0.2782,2.2765,1.5547,2.6806,1.2538,0.8486,,
20.0747,10,10,42.1585,62.2325,completed,81407.43,49938.18,0.7142,6.99,0.0000,0.0928,0.2486,0.5644,1.6252,1.8582,1.2574,0.6571,0.9305,0.7920
57.8278,6,6,30.5161,88.3431,completed,81408.85,49939.42,0.7260,7.22,0.0000,0.4910,1.5773,5.2912,2.6514,1.7366,,,,
21.1997,10,10,44.3047,65.5038,completed,81408.85,49939.42,0.7260,7.22,0.0000,0.2402,0.6524,0.5898,1.0088,5.3020,1.6206,1.7374,0.9364,0.4138
38.1432,9,9,34.1365,72.2795,completed,81410.32,49940.73,0.7284,7.29,0.0000,0.1821,0.7563,1.2029,1.9529,3.6325,1.5288,0.7193,0.1459,
23.1410,10,10,45.7841,68.9242,completed,81410.32,49940.73,0.7284,7.29,0.0000,0.1706,0.6458,0.9604,1.2570,1.4907,0.8235,0.4811,0.1939,0.2389
40.3428,8,8,30.4823,70.8244,completed,81411.77,49942.02,0.7329,7.34,0.0000,0.4056,0.1109,1.1782,1.5183,0.4615,0.3014,0.2489,,
28.0812,10,10,36.1084,64.1894,completed,81411.77,49942.02,0.7329,7.34,0.0000,0.2283,0.7017,0.8232,1.0832,2.1619,1.2754,0.6584,0.1780,0.2856
29.3576,10,10,44.6975,74.0546,completed,81413.23,49943.33,0.7308,7.54,0.0000,0.6479,0.6572,0.4136,3.1039,2.9463,2.1775,0.9801,0.6092,0.3120
48.4020,7,7,26.0319,74.4330,completed,81413.23,49943.33,0.7308,7.54,0.0000,0.4555,0.8074,1.5996,2.9725,1.4150,0.3681,,,
52.6309,6,6,27.1608,79.7908,completed,81414.96,49944.87,0.7289,7.82,0.0000,0.3195,0.2541,4.1788,2.2370,0.6613,,,,
38.8285,9,9,29.7034,68.5314,completed,81414.96,49944.87,0.7289,7.82,0.0000,0.8720,0.1937,1.0770,2.3685,0.2973,0.5635,0.7600,0.4952,
31.5879,10,10,36.5564,68.1434,completed,81416.56,49946.31,0.7306,8.12,0.0000,0.2640,0.1431,0.1397,1.1399,1.4433,1.3461,0.3001,0.2000,0.1976
38.8690,9,9,42.5645,81.4325,completed,81416.56,49946.31,0.7306,8.12,0.0000,0.2649,0.5495,0.5653,3.8779,3.7293,1.0766,0.5032,0.3666,
30.2762,10,4,17.8939,48.1699,converged,81418.41,49947.96,0.7307,8.35,0.0000,0.3624,0.2702,0.0439,,,,,,
38.4620,9,9,40.4770,78.9380,completed,81418.41,49947.96,0.7307,8.35,0.0000,0.3047,0.1089,0.2117,1.3229,0.6617,0.5452,0.7886,0.5290,
45.9957,8,3,12.0268,58.0219,converged,81420.08,49949.46,0.7356,8.48,0.0000,0.5977,0.0946,,,,,,,
35.4474,9,9,38.5710,74.0180,completed,81420.08,49949.46,0.7356,8.48,0.0000,0.6432,0.1725,0.5235,0.7859,0.7684,0.9120,0.5608,0.5263,
20.1027,10,10,45.5653,65.6673,completed,81421.77,49950.99,0.7332,8.57,0.0000,1.0721,0.7865,0.4843,1.7840,2.8175,0.6522,0.3502,0.2675,0.2300
55.6215,6,3,9.1841,64.8051,converged,81421.77,49950.99,0.7332,8.57,0.0000,0.4635,0.0983,,,,,,,
57.3698,6,6,30.0702,87.4393,completed,81423.48,49952.53,0.7306,8.61,0.0000,1.5062,0.9561,6.1650,2.4927,0.8235,,,,
28.9401,10,10,52.3618,81.3018,completed,81423.48,49952.53,0.7306,8.61,0.0000,0.8776,0.5873,0.2529,0.8030,0.5881,0.7932,0.7666,0.3498,0.2999
20.5298,10,10,45.4288,65.9579,completed,81425.42,49954.25,0.7256,8.63,0.0000,0.4746,0.3302,0.2686,0.3367,0.8964,1.8143,0.8166,0.2595,0.1837
55.2747,6,6,29.0405,84.3145,completed,81425.42,49954.25,0.7256,8.63,0.0000,0.7794,0.2490,1.0453,0.5607,0.4405,,,,
56.5855,6,6,25.0080,81.5930,completed,81427.14,49955.78,0.7199,8.64,0.0000,0.1180,0.1532,0.3155,1.4026,0.6205,,,,
21.3967,10,10,39.8466,61.2427,completed,81427.14,49955.78,0.7199,8.64,0.0000,0.0312,0.6276,0.9686,0.9911,4.6172,3.0820,2.0818,1.3281,0.6174
45.2841,8,8,29.9835,75.2675,completed,81429.12,49957.51,0.7125,8.65,0.0000,0.9950,1.7089,0.9019,3.1376,1.1948,0.4538,0.3317,,
44.3976,8,8,33.3746,77.7716,completed,81429.12,49957.51,0.7125,8.65,0.0000,0.0783,0.4505,0.4079,0.4833,1.3717,0.4818,0.1852,,
41.7809,8,8,42.0005,83.7805,completed,81430.96,49959.09,0.7058,8.65,0.0000,0.7942,1.5637,1.6099,1.9138,0.3264,0.4935,0.2694,,
41.5536,8,8,37.4124,78.9655,completed,81430.96,49959.09,0.7058,8.65,0.0000,0.3221,0.7855,0.5907,1.2624,0.2916,0.3005,0.1686,,
38.6992,9,9,50.0103,88.7094,completed,81432.94,49960.77,0.6981,8.64,0.0000,0.1360,0.5915,1.4787,4.1835,3.1270,1.0666,0.5477,0.2869,
42.8766,8,8,32.1671,75.0432,completed,81432.94,49960.77,0.6981,8.64,0.0000,0.1814,0.4165,1.1310,4.3391,1.3282,0.5924,0.2382,,
43.6521,8,8,37.4890,81.1410,completed,81434.80,49962.32,0.6876,8.64,0.0000,0.0440,0.4036,1.0572,2.6522,0.4667,0.2619,0.2323,,
