jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
42.2770,8,8,43.4031,85.6801,completed,81377.44,49916.96,0.5794,0.14,0.0000,0.3850,0.6875,1.1150,0.2555,1.9455,4.5794,5.3389,,
43.0684,8,8,44.4221,87.4902,completed,81377.44,49916.96,0.5794,0.14,0.0000,0.0670,0.3604,7.2674,10.9288,1.9624,1.9065,2.5024,,
28.4657,10,4,20.7941,49.2591,converged,81377.47,49916.98,0.5780,0.00,0.0000,0.1536,0.2672,0.0532,,,,,,
53.4125,6,6,36.7751,90.1872,completed,81377.47,49916.98,0.5780,0.00,0.0000,0.8622,1.2546,1.0346,3.3549,5.7248,,,,
42.1779,8,8,35.3801,77.5572,completed,81377.47,49916.98,0.5777,0.00,0.0000,0.4054,0.2715,2.9754,5.0847,1.9719,3.0095,3.2346,,
55.4186,6,6,26.2489,81.6670,completed,81377.47,49916.98,0.5777,0.00,0.0000,1.0631,1.4236,0.3347,3.4287,6.1367,,,,
44.9039,8,8,30.4116,75.3147,completed,81377.47,49916.98,0.5777,0.00,0.0000,0.3147,0.1995,2.6190,4.7291,2.1506,2.7936,3.4915,,
56.5058,6,6,26.7650,83.2701,completed,81377.47,49916.98,0.5777,0.00,0.0000,0.5771,0.2317,2.9847,0.3801,4.1517,,,,
22.2303,10,10,36.4780,58.7080,completed,81377.47,49916.98,0.5776,0.00,0.0000,0.5043,0.9396,1.3417,1.5182,0.4046,1.6522,4.1074,4.8938,4.4907
55.0285,6,6,29.0520,84.0800,completed,81377.47,49916.98,0.5776,0.00,0.0000,0.9356,1.0443,0.6488,2.5502,5.4204,,,,
46.9101,7,7,36.8598,83.7698,completed,81377.47,49916.98,0.5776,0.00,0.0000,0.7741,1.3656,1.6343,1.8748,4.3798,6.0865,,,
58.8206,5,5,35.3210,94.1411,completed,81377.47,49916.98,0.5776,0.00,0.0000,0.9508,1.4329,3.4066,2.7656,,,,,
39.4316,9,9,34.2981,73.7291,completed,81377.47,49916.98,0.5776,0.00,0.0000,0.1639,0.1410,2.4112,13.9273,3.7552,0.6849,2.0702,2.6887,
33.8719,10,10,44.0044,77.8755,completed,81377.47,49916.98,0.5776,0.00,0.0000,0.1658,0.2513,0.6898,9.9237,12.2604,1.0819,0.7327,2.2479,2.6873
54.7635,6,6,25.5359,80.2989,completed,81377.47,49916.98,0.5774,0.00,0.0000,0.4405,0.4086,4.0388,0.9834,3.7905,,,,
31.1660,10,10,61.4870,92.6531,completed,81377.47,49916.98,0.5774,0.00,0.0000,0.3623,0.5627,0.1811,1.4038,1.8206,0.3254,3.2225,3.7752,3.3676
33.6747,10,10,45.4827,79.1567,completed,81377.51,49917.01,0.5774,0.21,0.0000,0.2591,0.2725,0.6649,6.0490,13.2572,1.1917,2.0422,2.7594,2.9835
44.9697,8,8,36.5554,81.5244,completed,81377.51,49917.01,0.5774,0.21,0.0000,0.1313,0.4713,13.1507,9.8786,4.0323,1.3806,1.2463,,
37.2992,9,9,35.6579,72.9570,completed,81377.58,49917.06,0.5778,0.36,0.0000,0.3262,0.4030,0.6955,3.9282,6.6341,0.5619,3.2372,3.2770,
21.3267,10,10,48.3724,69.6985,completed,81377.58,49917.06,0.5778,0.36,0.0000,0.2632,0.3774,0.1062,2.1760,5.3445,4.4039,2.0160,3.4031,3.2612
22.6043,10,10,47.6210,70.2250,completed,81377.67,49917.11,0.5790,0.33,0.0000,0.4366,0.7026,0.7896,1.0019,0.3041,1.3811,3.6128,4.8287,4.5696
46.3115,7,7,26.5927,72.9037,completed,81377.67,49917.11,0.5790,0.33,0.0000,0.7971,1.2755,0.4904,1.1954,4.0088,5.7869,,,
34.7826,9,9,39.8988,74.6808,completed,81377.73,49917.15,0.5798,0.23,0.0000,0.6255,0.9503,0.9325,0.3716,0.5779,3.1998,4.9069,5.2728,
29.2865,10,10,43.6018,72.8878,completed,81377.73,49917.15,0.5798,0.23,0.0000,0.2773,0.4407,0.2792,0.8263,2.8493,0.8229,2.7115,4.0341,3.9330
43.8734,8,8,46.1163,89.9893,completed,81377.77,49917.18,0.5801,0.13,0.0000,0.5034,0.5351,0.2694,2.5277,0.8680,3.6589,4.5820,,
35.6138,9,9,40.9776,76.5906,completed,81377.77,49917.18,0.5801,0.13,0.0000,0.1832,0.2663,0.8176,14.3306,8.5907,1.0091,2.2862,2.8263,
55.0166,6,6,37.0638,92.0798,completed,81377.80,49917.19,0.5797,0.00,0.0000,0.8339,1.1486,1.0666,3.7912,6.0607,,,,
