jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
55.7700,6,3,9.4123,65.1814,converged,3723.17,73774.85,0.4725,2.18,0.0000,0.0903,0.0340,,,,,,,
40.9649,8,3,10.0814,51.0455,converged,3723.17,73774.85,0.4725,2.18,0.0000,0.0346,0.0268,,,,,,,
33.8672,10,3,9.3224,43.1895,converged,3723.61,73775.07,0.4727,2.19,0.0000,0.0430,0.0157,,,,,,,
56.9972,6,3,9.5598,66.5568,converged,3723.61,73775.07,0.4727,2.19,0.0000,0.1389,0.0650,,,,,,,
57.1662,6,6,21.9892,79.1553,completed,3724.05,73775.29,0.4706,2.20,0.0000,0.1411,0.1366,1.5347,1.4495,2.4766,,,,
47.7786,7,7,23.6170,71.3951,completed,3724.05,73775.29,0.4706,2.20,0.0000,0.1097,0.3963,1.3028,1.1542,1.6593,2.6195,,,
33.2318,10,4,11.7174,44.9485,converged,3724.54,73775.54,0.4664,2.24,0.0000,0.0918,0.1177,0.0867,,,,,,
59.1009,5,5,22.8944,81.9944,completed,3724.54,73775.54,0.4664,2.24,0.0000,0.2421,0.3577,2.2902,3.1960,,,,,
28.4575,10,3,9.7350,38.1920,converged,3725.04,73775.80,0.4662,2.27,0.0000,0.0354,0.0802,,,,,,,
26.5675,10,3,9.6604,36.2274,converged,3725.04,73775.80,0.4662,2.27,0.0000,0.0527,0.0401,,,,,,,
48.2684,7,7,24.2935,72.5615,completed,3725.45,73776.00,0.4668,2.27,0.0000,0.2292,0.2323,0.2076,1.8189,1.5506,2.0667,,,
46.9460,7,7,23.9897,70.9357,completed,3725.45,73776.00,0.4668,2.27,0.0000,0.0534,0.1123,0.2962,2.0867,1.7658,2.1638,,,
21.4484,10,3,10.0666,31.5147,converged,3725.96,73776.26,0.4669,2.30,0.0000,0.0473,0.0321,,,,,,,
55.3518,6,3,9.1211,64.4722,converged,3726.17,73776.36,0.4674,2.31,0.0000,0.1113,0.0563,,,,,,,
25.4441,10,10,32.6677,58.1117,completed,3726.17,73776.36,0.4674,2.31,0.0000,0.1107,0.1254,0.1595,0.1201,1.1899,0.8246,1.0792,1.5619,1.5184
