jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
47.6824,7,7,22.0557,69.7377,converged,3631.52,73664.28,-1.5018,5.97,0.0000,0.0314,0.1973,0.3058,1.2731,0.2160,0.0428,,,
27.8241,10,3,9.7386,37.5626,converged,3631.64,73662.67,-1.4903,5.80,0.0000,0.0550,0.0366,,,,,,,
21.2316,10,3,9.6454,30.8764,converged,3631.64,73662.67,-1.4903,5.80,0.0000,0.0253,0.0453,,,,,,,
57.0168,6,6,20.7973,77.8133,completed,3631.72,73661.67,-1.4832,5.68,0.0000,0.0625,0.3525,0.7185,0.6044,0.5646,,,,
31.8188,10,3,9.3664,41.1845,converged,3631.72,73661.67,-1.4832,5.68,0.0000,0.0603,0.0549,,,,,,,
37.2034,9,3,8.8847,46.0877,converged,3631.85,73660.27,-1.4749,5.53,0.0000,0.0222,0.0748,,,,,,,
59.7602,5,5,19.6165,79.3765,completed,3631.85,73660.27,-1.4749,5.53,0.0000,0.0167,0.4540,0.2474,0.8504,,,,,
20.3522,10,3,9.6965,30.0486,converged,3631.99,73658.91,-1.4677,5.42,0.0000,0.0197,0.0391,,,,,,,
28.2935,10,3,11.8379,40.1310,converged,3631.99,73658.91,-1.4677,5.42,0.0000,0.0192,0.0903,,,,,,,
37.3172,9,3,9.4401,46.7572,converged,3632.10,73657.84,-1.4619,5.35,0.0000,0.0270,0.0830,,,,,,,
34.4467,9,3,9.4630,43.9090,converged,3632.10,73657.84,-1.4619,5.35,0.0000,0.0178,0.0866,,,,,,,
52.1224,6,6,19.3128,71.4348,converged,3632.22,73656.78,-1.4574,5.27,0.0000,0.0630,0.5104,0.3351,0.5993,0.0984,,,,
43.4968,8,8,28.1512,71.6472,completed,3632.22,73656.78,-1.4574,5.27,0.0000,0.0388,0.1230,0.3321,1.0934,0.9365,0.4725,0.4153,,
37.3740,9,3,11.1328,48.5058,converged,3632.38,73655.36,-1.4537,5.17,0.0000,0.0429,0.0611,,,,,,,
45.1170,8,8,27.1868,72.3028,completed,3632.38,73655.36,-1.4537,5.17,0.0000,0.0181,0.1140,0.3904,0.9637,0.5996,0.3262,0.4057,,
28.5307,10,3,13.1520,41.6821,converged,3632.52,73654.21,-1.4515,5.09,0.0000,0.0165,0.0679,,,,,,,
21.3844,10,3,9.4126,30.7966,converged,3632.52,73654.21,-1.4515,5.09,0.0000,0.0420,0.0456,,,,,,,
41.6606,8,8,25.5108,67.1708,completed,3632.64,73653.21,-1.4501,5.03,0.0000,0.0646,0.1836,0.1930,0.9238,0.5828,0.2628,0.3705,,
41.7823,8,8,25.3246,67.1066,completed,3632.64,73653.21,-1.4501,5.03,0.0000,0.0319,0.1166,0.4422,0.7448,0.4191,0.1801,0.3781,,
49.6120,7,7,26.3013,75.9123,completed,3632.79,73651.97,-1.4489,4.98,0.0000,0.0649,0.1795,0.4809,0.9849,0.1244,0.3243,,,
25.5159,10,10,33.5991,59.1141,completed,3632.79,73651.97,-1.4489,4.98,0.0000,0.0593,0.1347,0.3542,0.4131,0.4380,0.4119,0.3181,0.1824,0.2620
25.9837,10,10,33.0423,59.0253,completed,3632.96,73650.62,-1.4485,4.88,0.0000,0.0559,0.1079,0.1861,0.1149,0.5687,0.9559,0.8658,0.5589,0.2653
