47.4433,7,3,9.0386,56.4816,converged,3705.03,73765.86,0.4767,0.55,0.0000,0.0416,0.0621,,,,,,,
50.7798,7,3,9.6212,60.4002,converged,3705.03,73765.86,0.4767,0.55,0.0000,0.0200,0.0812,,,,,,,
44.8425,8,3,10.1171,54.9591,converged,3705.15,73765.92,0.4766,0.70,0.0000,0.0167,0.0371,,,,,,,
50.9621,7,3,12.3663,63.3283,converged,3705.15,73765.92,0.4766,0.70,0.0000,0.0329,0.0741,,,,,,,
35.7788,9,3,20.8067,56.5848,converged,3705.33,73766.02,0.4762,0.90,0.0000,0.0095,0.0245,,,,,,,
55.3680,6,6,21.7538,77.1208,completed,3705.33,73766.02,0.4762,0.90,0.0000,0.0184,0.1239,0.3436,0.4038,0.1818,,,,
22.4713,10,3,9.5253,31.9964,converged,3705.55,73766.13,0.4751,1.13,0.0000,0.0140,0.0254,,,,,,,
32.3135,10,3,9.4097,41.7228,converged,3705.55,73766.13,0.4751,1.13,0.0000,0.0806,0.0739,,,,,,,
51.1899,7,3,10.2960,61.4851,converged,3705.77,73766.24,0.4740,1.32,0.0000,0.1331,0.0494,,,,,,,
58.3628,5,5,17.9118,76.2739,completed,3705.77,73766.24,0.4740,1.32,0.0000,0.1656,0.1642,0.3275,0.2726,,,,,
44.2526,8,3,9.7464,53.9984,converged,3706.09,73766.41,0.4726,1.57,0.0000,0.0954,0.0562,,,,,,,
34.0989,9,3,9.3982,43.4962,converged,3706.09,73766.41,0.4726,1.57,0.0000,0.0697,0.0484,,,,,,,
33.6395,10,3,10.1940,43.8331,converged,3706.43,73766.58,0.4719,1.81,0.0000,0.0586,0.0373,,,,,,,
21.6159,10,3,10.1989,31.8139,converged,3706.43,73766.58,0.4719,1.81,0.0000,0.0425,0.0283,,,,,,,
56.1541,6,3,13.5852,69.7392,converged,3706.77,73766.76,0.4716,2.02,0.0000,0.1233,0.0221,,,,,,,
36.1283,9,3,9.1483,45.2763,converged,3706.77,73766.76,0.4716,2.02,0.0000,0.0497,0.0410,,,,,,,
29.1966,10,3,10.3462,39.5423,converged,3707.20,73766.98,0.4718,2.27,0.0000,0.0394,0.0362,,,,,,,
24.3034,10,3,9.8651,34.1681,converged,3707.20,73766.98,0.4718,2.27,0.0000,0.0397,0.0410,,,,,,,
48.4973,7,3,9.1757,57.6727,converged,3707.63,73767.19,0.4728,2.49,0.0000,0.0927,0.0416,,,,,,,
55.2800,6,6,20.0803,75.3603,completed,3707.63,73767.19,0.4728,2.49,0.0000,0.0472,0.1008,0.2099,0.2804,0.5100,,,,
24.9464,10,3,8.9092,33.8553,converged,3708.21,73767.49,0.4747,2.77,0.0000,0.0571,0.0591,,,,,,,
40.2279,8,3,9.5215,49.7485,converged,3708.46,73767.62,0.4757,2.88,0.0000,0.0595,0.0367,,,,,,,
39.2561,9,3,8.7526,48.0087,converged,3708.46,73767.62,0.4757,2.88,0.0000,0.0766,0.0824,,,,,,,
49.7376,7,3,9.7631,59.5001,converged,3709.00,73767.90,0.4777,3.09,0.0000,0.0634,0.0150,,,,,,,
47.9856,7,3,8.8568,56.8418,converged,3709.00,73767.90,0.4777,3.09,0.0000,0.1134,0.0553,,,,,,,
53.5254,6,3,9.3230,62.8480,converged,3709.63,73768.23,0.4781,3.31,0.0000,0.1408,0.0245,,,,,,,
29.8135,10,3,9.0952,38.9083,converged,3709.63,73768.23,0.4781,3.31,0.0000,0.0775,0.0752,,,,,,,
55.1995,6,3,9.3402,64.5392,converged,3710.32,73768.58,0.4782,3.53,0.0000,0.1526,0.0661,,,,,,,
22.7168,10,4,12.1120,34.8280,converged,3710.32,73768.58,0.4782,3.53,0.0000,0.0835,0.1103,0.0138,,,,,,
48.4033,7,3,9.5033,57.9063,converged,3711.04,73768.96,0.4785,3.75,0.0000,0.0985,0.0501,,,,,,,
22.6995,10,4,12.3099,35.0090,converged,3711.04,73768.96,0.4785,3.75,0.0000,0.0834,0.1388,0.0519,,,,,,
23.4906,10,3,9.2108,32.7008,converged,3711.72,73769.31,0.4784,3.93,0.0000,0.0633,0.0489,,,,,,,
38.0996,9,9,28.7155,66.8146,completed,3711.72,73769.31,0.4784,3.93,0.0000,0.1022,0.1028,0.1337,0.4542,0.3047,0.3241,0.4338,0.4668,
31.6570,10,4,15.3746,47.0316,converged,3712.53,73769.73,0.4777,4.11,0.0000,0.0994,0.1007,0.0365,,,,,,
31.5257,10,4,11.8402,43.3652,converged,3712.53,73769.73,0.4777,4.11,0.0000,0.1188,0.1136,0.0648,,,,,,
53.5382,6,6,21.2943,74.8323,completed,3713.27,73770.11,0.4771,4.26,0.0000,0.1438,0.1236,0.4283,0.3181,0.8446,,,,
33.2133,10,4,17.5404,50.7535,converged,3713.27,73770.11,0.4771,4.26,0.0000,0.0979,0.1279,0.0452,,,,,,
58.8490,5,5,17.8014,76.6494,completed,3714.13,73770.56,0.4757,4.37,0.0000,0.2124,0.2966,0.1314,0.6697,,,,,
27.8633,10,4,12.6456,40.5086,converged,3714.13,73770.56,0.4757,4.37,0.0000,0.0996,0.1062,0.0535,,,,,,
37.6402,9,4,12.1673,49.8073,converged,3715.02,73771.01,0.4725,4.48,0.0000,0.1173,0.1449,0.0118,,,,,,
23.3349,10,3,9.2092,32.5432,converged,3715.52,73771.27,0.4714,4.54,0.0000,0.0772,0.0716,,,,,,,
26.7840,10,4,12.3960,39.1790,converged,3715.52,73771.27,0.4714,4.54,0.0000,0.1012,0.1662,0.0779,,,,,,
27.3504,10,3,9.1278,36.4778,converged,3716.24,73771.63,0.4701,4.62,0.0000,0.0812,0.0924,,,,,,,
43.6748,8,8,25.9929,69.6669,completed,3716.24,73771.63,0.4701,4.62,0.0000,0.1193,0.1125,0.1499,0.1821,0.5061,0.6551,0.5457,,
29.4703,10,3,9.1562,38.6262,converged,3717.17,73772.11,0.4690,4.70,0.0000,0.0452,0.0915,,,,,,,
