jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
22.6100,10,10,35.2653,57.8743,completed,81394.02,49927.81,0.5910,5.03,0.0000,0.2782,0.6141,0.1379,3.7598,6.6750,2.4468,1.9459,0.4116,0.3233
51.5666,7,7,32.5353,84.1013,completed,81395.06,49928.51,0.5963,5.04,0.0000,0.1629,0.1427,3.9958,5.3080,1.4960,0.8720,,,
36.0527,9,9,48.1815,84.2335,completed,81395.06,49928.51,0.5963,5.04,0.0000,0.5205,1.1771,0.5232,2.0608,1.7008,0.5414,0.4815,0.3944,
20.0110,10,10,41.7508,61.7618,completed,81396.40,49929.43,0.6054,5.07,0.0000,0.1519,0.5465,0.5681,0.4932,3.3914,0.5639,0.9019,0.2961,0.2045
35.9696,9,9,42.6331,78.6022,completed,81396.40,49929.43,0.6054,5.07,0.0000,0.4958,1.1808,0.8757,1.3957,2.6718,1.0657,1.0528,0.5017,
33.0106,10,10,44.4378,77.4479,completed,81397.52,49930.22,0.6159,5.17,0.0000,0.1600,0.6819,0.8493,0.3670,4.6540,1.2872,1.6884,0.8691,0.3249
44.8278,8,8,38.0515,82.8786,completed,81397.52,49930.22,0.6159,5.17,0.0000,0.4208,0.8658,1.6128,5.7202,1.9700,0.5938,0.3935,,
25.8038,10,10,35.8713,61.6743,completed,81398.86,49931.19,0.6335,5.40,0.0000,0.0558,0.3604,0.2236,1.0758,4.1830,1.2089,0.3293,0.6130,0.6174
41.6930,8,8,46.0080,87.7001,completed,81398.86,49931.19,0.6335,5.40,0.0000,0.6566,1.1932,0.6169,3.7556,0.8074,0.3949,0.3357,,
28.2200,10,9,72.2254,100.4445,deadline,81400.19,49932.19,0.6471,5.60,0.0000,0.0812,0.5447,0.8101,0.4778,3.7333,1.1708,0.6506,0.4667,
42.4099,8,8,42.6585,85.0676,completed,81400.19,49932.19,0.6471,5.60,0.0000,0.6587,1.3497,0.8732,1.7342,2.4551,0.8857,0.8073,,
53.2085,6,6,41.0578,94.2658,completed,81402.00,49933.57,0.6578,5.76,0.0000,0.0997,0.1080,4.7769,2.8756,1.1295,,,,
